time,exp17a_pdps_audio__exp17a_pdps_mpipe-Dancer,exp17a_pdps_audio__exp17a_pdps_mpipe-Cellist,exp17a_pdps_mpipe-Dancer__exp17a_pdps_mpipe-Cellist
438.5,0.5711578665122092,0.6799704872710373,0.9892121629108407
439.0,0.5943774149798917,0.5328020305985766,0.9900622448389587
439.5,0.32587389765972563,0.36066575158028025,0.9909181595179097
440.0,0.2630221606239667,0.300094877962517,0.9917794253657771
440.5,0.21016928934263232,0.24379041928508785,0.9926453818284515
441.0,0.17047804899421665,0.19729141548521875,0.9935150701602369
441.5,0.14346805476969055,0.16276372404201822,0.9943870019495726
442.0,0.1266318059355325,0.13949837260593045,0.9952586714276382
442.5,0.1171684061644963,0.12539247101540432,0.9961254158914862
443.0,0.11297461216608369,0.11831294890429625,0.9969773723173797
443.5,0.11295332576371064,0.11685316134484024,0.9978277059747183
444.0,0.11703235405546353,0.12060130554078037,0.9984941264788126
444.5,0.1261674002380847,0.13018816329092378,0.998824470137299
445.0,0.22416245246177657,0.21127005454509487,0.9985323002028414
445.5,0.25705636579371,0.2863359520554809,0.9978680619006887
446.0,0.2815847994510104,0.2585033075342549,0.9970032446720439
446.5,0.3301761399077855,0.30599000296201284,0.9961285518353661
447.0,0.4164855458333916,0.5095589245020755,0.9952310878103783
447.5,0.37746164374024416,0.3936980770239725,0.994321374609392
448.0,0.34025508038653507,0.35953733797574317,0.9934043816550647
448.5,0.3044169722180772,0.325472322767413,0.9924828028508005
449.0,0.27168285631375144,0.2931567758215774,0.9915582707329325
449.5,0.24318165210204748,0.26389336899564964,0.9906318717771172
450.0,0.21944858950264792,0.23854375717691012,0.9897043893481459
450.5,0.20053515812675873,0.21753241238151796,0.9887764281220235
451.0,0.18617402306968234,0.2009287644464084,0.9878484821824802
451.5,0.17594944767560677,0.18857156194819885,0.9869209743696534
452.0,0.1694384045622898,0.18019786684792166,0.9859942800643398
452.5,0.16630892477318368,0.17555082125870058,0.9850687421175406
453.0,0.16637817943298894,0.17445506836685343,0.9841446805256624
453.5,0.16963893886603593,0.17685900561398576,0.9832223988725989
454.0,0.1762609415310225,0.18284661574407235,0.9823021887185155
454.5,0.18656713657840554,0.19262012523616343,0.9813843326481164
455.0,0.20097779270504657,0.20645167544688137,0.9804691064218909
455.5,0.21991218811924826,0.2246014568069424,0.9795567805140599
456.0,0.24364207156332907,0.2472046234973695,0.9786476212227766
456.5,0.39012358021529947,0.18116266764694888,0.9777418914767593
457.0,0.398012914358739,0.35320903957844085,0.9768398514231791
457.5,0.4234513861220397,0.43238527236741864,0.9759417588554457
458.0,0.3691252379903907,0.35858033714673876,0.9750478695224429
458.5,0.43034184418583205,0.4007737072079334,0.974158437348877
459.0,0.4226809905030622,0.7295691896082033,0.9732737145882441
459.5,0.4202038990350099,0.7279221192607842,0.9723939519243487
460.0,0.4177523876975737,0.7262705602008698,0.9715193985329815
460.5,0.4153272500235523,0.7246148308003253,0.9706503021126938
461.0,0.41292927247455063,0.7229552531010628,0.9697869088914362
461.5,0.41055923419363527,0.7212921524407858,0.9689294636141152
462.0,0.4082179068334719,0.7196258571606415,0.9680782095148299
462.5,0.40590605446842365,0.7179566982826155,0.9672333882773272
463.0,0.4036244335998545,0.716285009155395,0.9663952399857318
463.5,0.40137379326450606,0.7146111251236174,0.9655640030674532
464.0,0.3991548752571993,0.7129353831851734,0.9647399142298645
464.5,0.39696841447973513,0.7112581216388891,0.9639232083919602
465.0,0.6843069423183608,0.7775444667599072,0.9631141186117391
465.5,0.6061710426286142,0.810949733397297,0.9623128760101081
466.0,0.513237078606074,0.6257816903851451,0.9615197096920203
466.5,0.5208722690001735,0.49603288650264843,0.9607348466648504
467.0,0.30815271749136997,0.3261680227587641,0.9599585117545844
467.5,0.23137531980861892,0.24738010881923153,0.959190927520102
468.0,0.17678712403851377,0.18362948417080893,0.958432314165214
468.5,0.144051167660048,0.14052341439934657,0.9576828894487296
469.0,0.1268236274778938,0.11553364404765334,0.9569428685920516
469.5,0.11890162835037667,0.10309591179020483,0.9562124641849676
470.0,0.11656027891705859,0.09867336562260871,0.9554918860880501
470.5,0.1185186506780101,0.10009104470002286,0.954781341331949
471.0,0.12565048151336017,0.10758607374518261,0.9540810340130683
471.5,0.14122194757991535,0.12382269606789598,0.9533911651842577
472.0,0.22459326189309953,0.06525069422145229,0.9527119327402747
472.5,0.2660331885687396,0.22628740281613122,0.9520435312961575
473.0,0.3367415200526301,0.32277209931182266,0.9513861520576954
473.5,0.6667456755743217,0.7768518494517873,0.9507399826815812
474.0,0.674571018273431,0.7938495380392905,0.9501052071237366
474.5,0.5523130724960564,0.7194037382980476,0.9494820054720626
475.0,0.5274022514806588,0.5522699631140656,0.9488705537616655
475.5,0.3643356475005277,0.45102669488371083,0.9482710237673833
476.0,0.3790921668534979,0.3333682501669326,0.9476835827679442
476.5,0.34302623615032496,0.28696099146782145,0.947108393277181
477.0,0.31839746201629654,0.24815843915203312,0.9465456127321452
477.5,0.302314913882166,0.21868933908870808,0.9459953931283651
478.0,0.2922186827791354,0.1985125092298225,0.9454578805898644
478.5,0.2864974208864391,0.18676602974077494,0.9449332148556094
479.0,0.2845658928233875,0.1825994765207093,0.9444215286620754
479.5,0.28684448779175276,0.18564881094836752,0.9439229469920427
480.0,0.29469096344433576,0.19614095288082067,0.9434375861533447
480.5,0.31016243973089,0.21463993067179477,0.9429655526379233
481.0,0.33519401123152825,0.24139369526504958,0.9425069416955916
481.5,0.3698865025494956,0.27531182578384245,0.9420618355337734
482.0,0.5307532416108705,0.38898430484520763,0.9416303010230196
482.5,0.5345624625897621,0.6488939850913402,0.9412123867422078
483.0,0.49527264247503955,0.550740171567958,0.9408081191319488
483.5,0.42383393882552456,0.5213694719825201,0.9404174974320301
484.0,0.39375395726189766,0.5262448539053813,0.9400404869343779
484.5,0.34907672528936956,0.3571029015351234,0.939677009878708
485.0,0.32554507716112296,0.2528442379528757,0.9393269329905106
485.5,0.17089653592439982,0.20794132498825424,0.9389900501635055
486.0,0.27859463218222696,0.18578309532783155,0.9386660579924389
486.5,0.2745184483490054,0.1725167345382182,0.9383545205675198
487.0,0.22945489529723267,0.2941291738547651,0.9380548177760231
487.5,0.29728311368435817,0.4887762339350985,0.9377660676499213
488.0,0.26623534595259446,0.4605554695839752,0.9374870067194496
488.5,0.48441782161094726,0.4819085532399803,0.9372158002716244
489.0,0.39713765211605934,0.5507284263696837,0.9369497313318058
489.5,0.41221642279412385,0.460785389934656,0.9366846710240262
490.0,0.5222192087836643,0.2633364513962603,0.9364141354307856
490.5,0.4489892729562617,0.3580445706297485,0.9361275146594386
491.0,0.35655778172580976,0.40501967494482977,0.935806527720977
491.5,0.300527700706816,0.32965979992052474,0.9354175427718607
492.0,0.29776484314383,0.25886946589831394,0.9348931906101577
492.5,0.461249355033004,0.24602042328988546,0.934082171557493
493.0,0.4510011411752907,0.21262717588687624,0.9325850849909146
493.5,0.44507091011592304,0.17870210338375486,0.9290529302332862
494.0,0.44317276500108926,0.1470352222194096,0.9165329287758275
494.5,0.4449767966778018,0.12017751077331268,0.8182443446063026
495.0,0.4500508327066089,0.09954984033447331,0.49792896133239517
495.5,0.45782654239237386,0.08529353092039267,0.44947298056625207
496.0,0.4676486924054849,0.07670293185965261,0.44140726797147145
496.5,0.47891784453108427,0.07281268692004048,0.4388543949575767
497.0,0.49128206826163284,0.07284998530503511,0.43776818531925277
497.5,0.5048037364783825,0.07648777172460107,0.4372356273482524
498.0,0.52002580416777,0.0839477896396684,0.43696268811160544
498.5,0.5378639468575831,0.09599566737318739,0.43683185471649466
499.0,0.4472814840562203,0.08632038797618823,0.43678880506288675
499.5,0.35594896616522975,0.2367046085021067,0.4368056443622749
500.0,0.317304711244602,0.3554545312482614,0.4368668590778173
500.5,0.4141920106408933,0.3540927438944352,0.43696326193623813
501.0,0.48899198032884217,0.39972145758518063,0.43708912723264826
501.5,0.7012160445408806,0.2957879261545523,0.4372407312907919
502.0,0.7095876618800392,0.3051631872266428,0.4374155624884496
502.5,0.7185444613771895,0.31533844487452434,0.43761187160685544
503.0,0.5537740463957757,0.5275720579076909,0.43782840475501594
503.5,0.29108071829407717,0.6193221490146081,0.4380642388319499
504.0,0.1833215279581611,0.4551922613756428,0.4383186768984134
504.5,0.13718658178042373,0.44660488223221684,0.4385911797739552
505.0,0.5607063264405794,0.19863878284674982,0.4388813202038133
505.5,0.47629459280067593,0.1194181608208304,0.43918875147663317
506.0,0.3055320761359182,0.18706758220484276,0.4395131855104736
506.5,0.2678794859395784,0.27036209258095784,0.43985437728012344
507.0,0.3255514105921447,0.1968066005070922,0.4402121135737393
507.5,0.3143015948270089,0.17636828884650668,0.44058620475862453
508.0,0.33873666358125115,0.39405194916913533,0.440976478669012
508.5,0.3661224507169274,0.3850026365978931,0.4413827760159135
509.0,0.24521268714859468,0.39030743828112924,0.4418049469020169
509.5,0.3587331862464943,0.1280608214357933,0.4422428481486574
510.0,0.3685728889797509,0.11440422668875591,0.44269634122688695
510.5,0.38357368141142145,0.10947562843990358,0.4431652906432059
511.0,0.4056154536983089,0.11155510785136684,0.4436495626706876
511.5,0.2833001706017859,0.20676967129002638,0.8212815587153579
512.0,0.3215041827005167,0.19256152900766108,0.8047788798674875
512.5,0.3215174386824858,0.3054482016750189,0.7482182791422961
513.0,0.3889551761113693,0.28976622444173183,0.55851126824302
513.5,0.370222541468589,0.4941555717394701,0.7041926573717181
514.0,0.27502999597716,0.40449112351126043,0.5596408526781209
514.5,0.4625411864133557,0.5046684202049836,0.7053595532559208
515.0,0.1702647812463423,0.5387897120103846,0.5608431966273653
515.5,0.2867681864094529,0.1829815264660603,0.7065960845498152
516.0,0.4302850017993978,0.16393286040898344,0.5621170112279663
516.5,0.2753932339407453,0.1514572081762367,0.7079009073624996
517.0,0.45822711885657363,0.14333001264373962,0.563460918336323
517.5,0.26157507031220195,0.20317574562783342,0.7092725890250169
518.0,0.43533389714751514,0.3268405848482848,0.5648734486620908
518.5,0.34148379823478026,0.3047108789249676,0.7107096062943556
519.0,0.44164157110338526,0.25638810970920134,0.5663530397570854
519.5,0.4976949885243459,0.4241624269170788,0.7122103433615512
520.0,0.329334682613018,0.38932917598667166,0.567898033820459
520.5,0.27085281897737595,0.4000563021069131,0.7137730897108769
521.0,0.3531067641264021,0.4215305643733538,0.5695066753069453
521.5,0.2426876476717742,0.2777136498650564,0.7153960376402752
522.0,0.4193399546982507,0.2545658882083205,0.5711771082706527
522.5,0.22340338844985536,0.2358789911549233,0.7170772794588494
523.0,0.4081132440571599,0.22213549812087263,0.5729073734205603
523.5,0.21707754778311528,0.21328348366743688,0.7188148043670203
524.0,0.4098983099105983,0.2088822204039741,0.574695404832332
524.5,0.22388989120044378,0.20835758257264403,0.7206064947287616
525.0,0.4268631009018339,0.2112047636374372,0.5765390261613001
525.5,0.24593016001304346,0.21707979338774563,0.7224501217721295
526.0,0.461898321182304,0.2258046524686942,0.5784359463511898
526.5,0.28691126620200724,0.23732916915826546,0.7243433405655166
527.0,0.5790754684831279,0.19677180300173647,0.5803837546578272
527.5,0.6418826638393638,0.7459993823709794,0.7262836840022322
528.0,0.38870321782158057,0.446721640041191,0.5823799148732044
528.5,0.37999145355238945,0.26350647532642324,0.7282685556294537
529.0,0.6926009499384549,0.287066903749105,0.5844217585166145
529.5,0.4805415687618261,0.3153761730681951,0.730295221033218
530.0,0.6276024043648877,0.37668702294406403,0.58650647679891
530.5,0.4775719806742933,0.5426998236699883,0.7323607974165807
531.0,0.7612995803071112,0.4850936611637653,0.5886311111020925
531.5,0.6645697668994752,0.4703638203777991,0.7344622409779966
532.0,0.670763513698722,0.5438866277915417,0.5907925416044244
532.5,0.5437274857744825,0.4910458069881053,0.7365963314593341
533.0,0.6929059821633271,0.46860856614634916,0.5929874736147197
533.5,0.5115437032832214,0.4461826490398586,0.7387596532587433
534.0,0.6600186415588456,0.4241458782508105,0.5952124211472665
534.5,0.4774829597466203,0.40283152369115394,0.7409485722627641
535.0,0.6221258318688614,0.3825060960833344,0.5974636871401189
535.5,0.44374409566299067,0.36335858751606487,0.7431592072473087
536.0,0.583168373078236,0.3455026027502679,0.5997373394330927
536.5,0.41196005827358495,0.3289884409939826,0.745387394538362
537.0,0.5460665783966083,0.3138198748792591,0.6020291816793859
537.5,0.3832320157607627,0.29997067750787143,0.7476286442871578
538.0,0.5126763169077956,0.2873978635925142,0.6043347180424348
538.5,0.35823092924551425,0.2760507257353288,0.7498780861150796
539.0,0.4839913666155774,0.26587618171914845,0.6066491102447318
539.5,0.33728207157437445,0.25682153924114454,0.752130401554563
540.0,0.4603859019197514,0.24883577628339834,0.6089671253100672
540.5,0.3204450730621139,0.2418701534117746,0.7543797399282844
541.0,0.4418337483475093,0.235878646931927,0.6112830720868414
541.5,0.3076538289985904,0.23081843082604572,0.756619613608912
542.0,0.42817484022053987,0.22665046695609575,0.6135907241898522
542.5,0.29868291484434917,0.22334017402094236,0.7588427678136849
543.0,0.4189892197113705,0.22085811156492097,0.6158941476396476
543.5,0.293240676062003,0.21918061162662203,0.7610588032079146
544.0,0.4139409277165,0.21829030088456947,0.6181675657351563
544.5,0.29118260523995443,0.21817646940966257,0.7632359234468746
545.0,0.5368411652797092,0.16825706103636795,0.6203915267827156
545.5,0.2897950832190962,0.14516151374499364,0.7653242033889829
546.0,0.37297544198103083,0.23426936905432744,0.6225893520100023
546.5,0.2887885768744376,0.22027236288567936,0.767386120626907
547.0,0.4209045562538043,0.22359655913727167,0.6247357434734879
547.5,0.2967109338704913,0.22777718263322994,0.7693764816864094
548.0,0.4325864210672801,0.23283750298021072,0.6268185664601518
548.5,0.30825425185792615,0.238801522875385,0.7712786015147362
549.0,0.44833952028256785,0.24569187670552012,0.6288240508692279
549.5,0.32361618305363915,0.25352742518654203,0.7730730724989814
550.0,0.46834195629076575,0.2623206180618787,0.6307365791904824
550.5,0.3429426712516037,0.27207473628855305,0.7747374710537855
551.0,0.4926668572261403,0.2827811693002787,0.6325385138522438
551.5,0.366248900765281,0.29441692588109275,0.7762462606364557
552.0,0.5211877534696059,0.30694261469459816,0.6342101207679447
552.5,0.3933448143357681,0.3203011562134208,0.7775710856964716
553.0,0.5534916366227347,0.33441749625175676,0.63572967443153
553.5,0.42378959175864483,0.3491995780242788,0.7786817135358349
554.0,0.5888176744589271,0.36454078979176774,0.6370738587265004
554.5,0.45690109994933586,0.3803240328222204,0.7795478801058995
555.0,0.5774627560684884,0.5344142598129168,0.6382185918080443
555.5,0.5582495732272725,0.6445211436117838,0.7801421448152223
556.0,0.49268796102494805,0.4788368334448986,0.639140377271968
556.5,0.5294131958933056,0.4780530985278214,0.78044349170281
557.0,0.5262095701492585,0.49640457306082053,0.6398181871603879
557.5,0.5318831967188722,0.532188244979149,0.8525239168524639
558.0,0.3591565858041261,0.5087580894958641,0.8793100201112569
558.5,0.30560292052035115,0.5860647181005509,0.5287365644696639
559.0,0.22794350150236892,0.16662323655589123,0.43904363825822057
559.5,0.29941711386073266,0.10716286953847098,0.2841076831119305
560.0,0.2389926501600554,0.13211146985721423,0.23755627351963235
560.5,0.3183374917374713,0.14266467498089622,0.23399448994843314
561.0,0.2689292017334771,0.13034821116218168,0.5331759302612145
561.5,0.17920140939792173,0.13725428364556683,0.31694498399792176
562.0,0.32107294688990334,0.3329817761484867,0.22004442374391486
562.5,0.3559894426219826,0.4757306944437444,0.30660356749614465
563.0,0.3092894534977418,0.23045132174074598,0.21177533619786307
563.5,0.24032303097371985,0.3457716324530855,0.299503693302073
564.0,0.2041782648814887,0.3064857000873037,0.20593635389437548
564.5,0.19346899551259167,0.2757335353022978,0.2938523301452003
565.0,0.20184946611621285,0.2504133865053054,0.20113327542949005
565.5,0.19096162975722386,0.23061279692117415,0.28884261616458345
566.0,0.28649085285193593,0.2160402709998045,0.17489074077165254
566.5,0.26173147701965094,0.20623919923672496,0.15401962074358436
567.0,0.2655617104384351,0.20076999985588423,0.2129732775390062
567.5,0.21309961032637012,0.2503173864581183,0.10124078818210379
568.0,0.19951898875569898,0.29624205156981653,0.24811916552087682
568.5,0.2534616588703735,0.24528232059007488,0.27992465675326395
569.0,0.21116292927918764,0.2564765098910904,0.22683359503492578
569.5,0.3054485276905669,0.5669083586267714,0.23510131479128168
570.0,0.2333057611268917,0.5750547979482792,0.20025448312098063
570.5,0.2213388864857118,0.7079805015454923,0.18830705245219462
571.0,0.19438852686090205,0.7429124364886017,0.17550278983205791
571.5,0.3024199740572044,0.539133475522584,0.15546698323356675
572.0,0.24366608921784236,0.5130850279960909,0.15864463894724737
572.5,0.2460881642804771,0.3999959279334674,0.1398322940903182
573.0,0.3547668051954489,0.33816157730256585,0.1507600201445127
573.5,0.3117879653460891,0.2904141299609936,0.13817160714311302
574.0,0.3341815379420408,0.24796161200866954,0.1512754810459242
574.5,0.24947103692509057,0.21309893688769327,0.06747126641770057
575.0,0.3087956551674344,0.1864817265132521,0.1957127068435401
575.5,0.26363001174599515,0.16746154592448584,0.24643886086748606
576.0,0.3000987897552175,0.15477714315438626,0.22093919719835012
576.5,0.3008667501388122,0.14717755395403773,0.24263862967997157
577.0,0.16439866403390804,0.14380662006473077,0.461489392980099
577.5,0.2666229568906548,0.14438317925976457,0.5446286845298757
578.0,0.2614483912740589,0.14926834901998554,0.29424169714744247
578.5,0.24850323526203064,0.15946542606019182,0.3508186430159528
579.0,0.14954878459809112,0.17651921372250612,0.35230829900759386
579.5,,0.20222160399874578,
580.0,,0.16262727496756066,
580.5,,0.1635980752825341,
581.0,,0.38748735287336566,
581.5,,0.28893380737278795,
582.0,,0.28840837993595503,
582.5,,0.2891827050991667,
583.0,,0.29125853278289116,
583.5,,0.4684297538629709,
584.0,,0.42349531738102786,
584.5,,0.3413108485962947,
585.0,,0.3440053619945304,
585.5,,0.16539962014738574,
586.0,,0.11042449477435705,
586.5,,0.10421310804074264,
587.0,,0.1068438591050135,
587.5,,0.10799040977131746,
588.0,,0.10809826821891563,
588.5,,0.11652128961403242,
589.0,,0.2883205974994774,
589.5,,0.2730624068411521,
590.0,,0.2605552851296714,
590.5,,0.20780904265652078,
591.0,,0.128491703244318,
591.5,,0.1428498697295812,
592.0,,0.27971325011653614,
592.5,,0.27583301771111635,
593.0,,0.4768547063613313,
593.5,,0.4574533370902717,
594.0,,0.4353387059532355,
594.5,,0.41133975822722624,
595.0,,0.3863437718910344,
595.5,,0.3612714199705566,
596.0,,0.3370505884375318,
596.5,,0.31456959893719033,
597.0,,0.2946037597707386,
597.5,,0.2777277943925152,
598.0,,0.26424638313519877,
598.5,,0.25417909003886646,
599.0,,0.24731314065101392,
599.5,,0.19556430175393164,
600.0,,0.10747425436221611,
600.5,,0.24705823636937133,
601.0,,0.25668853939368097,
601.5,,0.2577817045447987,
602.0,,0.26081827715063044,
602.5,,0.26581804097977235,
603.0,,0.2728047443029213,
603.5,,0.2817960683355759,
604.0,,0.29278975278197966,
604.5,,0.3057467246263274,
605.0,,0.320572679991981,
605.5,,0.3371001920310396,
606.0,,0.35507386781714356,
606.5,,0.3741411116007498,
607.0,,0.39385047448051097,
607.5,,0.4136583431134244,
608.0,,0.33889268575422926,
608.5,,0.499396591762414,
609.0,,0.5406663380266001,
609.5,,0.7723717127305905,
610.0,,0.6202704574986572,
610.5,,0.4545441310623921,
611.0,,0.5481851265329347,
611.5,,0.23664776511014546,
612.0,,0.13965597844014016,
612.5,,0.11577889439720876,
613.0,,0.11318454098172753,
613.5,,0.035440390366491804,
614.0,,0.1397085335535563,
614.5,,0.198975365143191,
615.0,,0.5499747371952399,
615.5,,0.5496519263525996,
616.0,,0.5493323787661227,
616.5,,0.5490160587227992,
617.0,,0.5943187891164345,
617.5,,0.6679835198829458,
618.0,,0.5615500474006611,
618.5,,0.5480698354561722,
619.0,,0.5518001529527161,
619.5,,0.5512784612562818,
620.0,,0.5507610817259176,
620.5,,0.5502479773636421,
621.0,0.2984609021656251,0.549739111230297,0.4998218707924358
621.5,0.3336161866028614,0.724907428976386,0.4964733527323767
622.0,0.275486565740995,0.8036864725468682,0.4475566107173367
622.5,0.3476999148958514,0.7652103272301228,0.17164185985993424
623.0,0.1890148612649748,0.840918106167752,0.021387950032846464
623.5,0.28555115318584323,0.744014182778798,0.0007072596949609655
624.0,0.30463602135799156,0.6401639119061235,0.0002716567872464824
624.5,,0.75570353506264,
625.0,,0.6356998812113734,
625.5,,0.5191542721562958,
626.0,,0.5130058799729995,
626.5,,0.3429670823019799,
627.0,,0.28349113060647513,
627.5,,0.2302659229635865,
628.0,,0.18840547188203965,
628.5,,0.15911749841318829,
629.0,,0.1405130869388842,
629.5,,0.12965488934919078,
630.0,,0.12410476225769829,
630.5,,0.12256521428166933,
631.0,,0.1250333187234409,
631.5,,0.1328613978861197,
632.0,,0.1487549534543136,
632.5,,0.26133465190524896,
633.0,,0.1641529394576999,
633.5,,0.2575477607753208,
634.0,,0.37373543600595605,
634.5,,0.12683538181946832,
635.0,,0.09619791366117508,
635.5,,0.09834572841124399,
636.0,,0.103259653927638,
636.5,,0.10557181321293875,
637.0,,0.10523819858322274,
637.5,,0.10226870746292109,
638.0,,0.05757798435535081,
638.5,,0.043283383918364005,
639.0,,0.20476878962460168,
639.5,,0.31919346994223186,
640.0,,0.32387486784922115,
640.5,,0.32941773714163547,
641.0,,0.33578618382813946,
641.5,,0.45102752542591507,
642.0,,0.4945878537484655,
642.5,,0.6206771612975279,
643.0,,0.49597667609416374,
643.5,0.4547901948304365,0.35162040567176744,0.9423534608816686
644.0,0.25236414541902036,0.29447356174075207,0.4886479798539672
644.5,0.43284042811536505,0.2758341716247249,0.5750748588611291
645.0,0.3077609733861434,0.19396350335800103,0.423692658969877
645.5,0.27461077641770765,0.13581239631463365,0.3378598336342482
646.0,0.33122287068650696,0.10527918807227675,0.03481025292928265
646.5,0.3269215557484954,0.09290968343195227,0.020393914594361198
647.0,0.3247599153159498,0.08984204983436186,0.012056792351107463
647.5,0.42864827737759004,0.05368567103028004,0.0073422977493782515
648.0,0.2283232104609792,0.1291193648711284,0.0046170535389656485
648.5,0.3159316732270706,0.19630496315374796,0.0029469653403029115
649.0,0.28372013254046907,0.23385416640897858,0.0018534622665999497
649.5,0.24298664601608572,0.30727644191017045,0.0011062942926101658
650.0,0.3623842003315441,0.5262745158616207,0.0005952687419433448
650.5,0.3672254328191703,0.5259550066629317,0.000264512951133559
651.0,0.36405134496526426,0.5506362618999252,8.258427294881652e-05
651.5,0.09344004400211538,0.5967520164774913,0.26427068054181496
652.0,0.26015338436801666,0.5747253589546186,0.2184621363280723
652.5,0.24710068962923964,0.5511879789066576,0.26069245076130915
653.0,0.27200332544997685,0.5403148874410914,0.14847702228596754
653.5,0.4391397698218066,0.5390084218424602,0.056005727879040505
654.0,0.43923075676187023,0.53771094374448,0.011942924611818588
654.5,0.42895425180471297,0.5364231628787537,0.0035296464282041536
655.0,0.41367668468205804,0.5351457865740574,0.006218922172018948
655.5,0.396570269106015,0.5338795178949218,0.010845246033282662
656.0,0.3800135654509417,0.5326250535507451,0.01534154021153264
656.5,0.29844478763330584,0.5313830819372541,0.004319303808876075
657.0,0.22668843366556685,0.7704549252766989,0.09752982505351405
657.5,0.2291909489747759,0.6397300357790368,0.08911171607452485
658.0,0.2262416780526689,0.6660881625245187,0.11806613796513149
658.5,0.1169380519184863,0.4915108456164442,0.0699575404530414
659.0,0.3666959974610544,0.3170297528318282,0.061511292400565167
659.5,0.3669048010667785,0.22151228886652832,0.056644962676493466
660.0,0.2690587318901872,0.2375820973010645,0.053959401907791874
660.5,0.2155761821662528,0.208602517270273,0.052938665922654345
661.0,0.18985537773057254,0.16499385129999816,0.053387953689287636
661.5,0.3123112248566865,0.16337066917898166,0.05526680612664217
662.0,0.40404418055637076,0.5438258218331814,0.058631174873627574
662.5,0.43723410917113475,0.2073963786351786,0.06361014965483547
663.0,0.21116312717870908,0.6233322960369413,0.07039351085965448
663.5,0.2375709066212448,0.6672322394857837,0.3601326146028354
664.0,0.23705461099915937,0.5138494546947986,0.41440039377597837
664.5,0.26229726254740254,0.5121783812682827,0.3984138502028932
665.0,0.2555175928996059,0.5105439186990894,0.31557464476521413
665.5,0.42190694795255623,0.5089466768189762,0.04604217759589739
666.0,0.44529021172216665,0.5073871832803349,0.02018358385732406
666.5,0.45378962850578625,0.5058658834620849,0.018954283103127
667.0,0.44584986399374926,0.504383140827666,0.02322201628737089
667.5,0.27342969869026346,0.5029392377429609,0.10543535079934084
668.0,0.26204992325476933,0.5015343766101157,0.1430187472798205
668.5,0.2753950991722976,0.5001686813994143,0.11394689906175975
669.0,0.5122288853821749,0.4988421996040593,0.21144814494690028
669.5,,0.4975549043860305,
670.0,,0.4963066971697824,
670.5,,0.49509741029122534,
671.0,,0.49392681008585376,
671.5,,0.492794599972595,
672.0,,0.4917004238769852,
672.5,,0.49064386961568207,
673.0,,0.4896244724731335,
673.5,,0.4886417188565314,
674.0,,0.4876950498798791,
674.5,,0.4867838650905415,
675.0,,0.48590752609322224,
675.5,,0.48506536014548285,
676.0,,0.48425666373584786,
676.5,,0.48348070601562754,
677.0,,0.4827367322480179,
677.5,,0.48202396698503913,
678.0,,0.4813416173180396,
678.5,,0.7564168880767352,
679.0,,0.6248977625480352,
679.5,,0.5035130548943086,
680.0,,0.48677481555197033,
680.5,,0.3508385457227414,
681.0,,0.2705492499033005,
681.5,,0.335737978517343,
682.0,,0.30223393655041586,
682.5,,0.18115620441350258,
683.0,,0.1734217594827344,
683.5,,0.25025473159661143,
684.0,,0.13625224671855374,
684.5,,0.09883007541211927,
685.0,,0.06243891574344737,
685.5,,0.012180439064958871,
686.0,,0.13269973099445326,
686.5,,0.026542388216449227,
687.0,,0.1618863174350903,
687.5,,0.4730600942922102,
688.0,,0.47281439036689105,
688.5,,0.4725824622116417,
689.0,,0.4723636407906087,
689.5,,0.4721572739673866,
690.0,,0.471962726726144,
690.5,,0.4717793813003067,
691.0,,0.7541366508957682,
691.5,,0.6037498610191783,
692.0,,0.5016726201712522,
692.5,,0.8264851352231196,
693.0,,0.448225959009092,
693.5,,0.2756531839095644,
694.0,,0.21787105701325551,
694.5,,0.28554758671918806,
695.0,,0.16182548567898658,
695.5,,0.2539456122661711,
696.0,,0.12968446597537273,
696.5,,0.21033005745110805,
697.0,,0.04409420993439148,
697.5,,0.10500521500816899,
698.0,,0.10755105684738468,
698.5,,0.0514274648434883,
699.0,,0.013261474533330982,
699.5,,0.12905769560476058,
700.0,,0.019268830548358006,
700.5,,0.13544641327460263,
701.0,,0.4696033191534549,
701.5,,0.4695440818174401,
702.0,,0.4694863501530586,
702.5,,0.46942987449688645,
703.0,,0.469374417019767,
703.5,,0.469319751363087,
704.0,,0.46926566240689305,
704.5,,0.4692119458675181,
705.0,,0.4691584080776014,
705.5,,0.46910486562447606,
706.0,,0.46905114506823525,
706.5,,0.4689970826739124,
707.0,,0.46894252408408577,
707.5,,0.4688873240600868,
708.0,,0.4688313461518915,
708.5,,0.46877446245437904,
709.0,,0.46871655334269835,
709.5,,0.6910295258173259,
710.0,,0.7174813773500164,
710.5,,0.5014892623583279,
711.0,,0.4962744965875443,
711.5,,0.4285727035003086,
712.0,,0.5430762219637313,
712.5,,0.5151741558852057,
713.0,,0.392658680839139,
713.5,,0.372541750763812,
714.0,,0.4715555593731514,
714.5,,0.4503588387294165,
715.0,,0.4264778922817931,
715.5,,0.4009838340230155,
716.0,,0.3748719389638584,
716.5,,0.3490451742607194,
717.0,,0.32429121436221997,
717.5,,0.3012633725941697,
718.0,,0.28047326612612744,
718.5,,0.2622973808874295,
719.0,,0.24699460840950863,
719.5,,0.23472886702698145,
720.0,,0.22559065388881272,
720.5,,0.21961349188616922,
721.0,,0.21678463043000573,
721.5,,0.21705236803798772,
